NAME,TYPE,LOCATION,TAG,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,LAT,LON
월드헬스클럽,헬스/휘트니스,서울특별시 중구 충무로2가 퇴계로,스트레스 해소; 감정 자극,,,,,,,,,,,,
양재남여헬스,헬스/휘트니스,서울특별시 강남구 도곡동 남부순환로351길,스트레스 해소; 감정 자극,,,,,,,,,,,,
우성헬스,헬스/휘트니스,서울특별시 동대문구 신설동 왕산로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5758417,127.0236765
라이브헬스클럽,헬스/휘트니스,서울특별시 노원구 상계동 동일로,스트레스 해소; 감정 자극,,,,,,,,,,,,
중앙24시헬스,헬스/휘트니스,서울특별시 서대문구 북아현동 북아현로,스트레스 해소; 감정 자극,,,,,,,,,,,37.563293,126.9547724
원헬스클럽,헬스/휘트니스,서울특별시 강서구 화곡동 월정로30길,스트레스 해소; 감정 자극,,,,,,,,,,,,
유토피아헬스,헬스/휘트니스,서울특별시 강남구 역삼동 테헤란로14길,스트레스 해소; 감정 자극,,,,,,,,,,,,
삼성헬스,헬스/휘트니스,서울특별시 광진구 중곡동 천호대로,스트레스 해소; 감정 자극,,,,,,,,,,,,
헬스토피아,헬스/휘트니스,서울특별시 구로구 오류동 오류로8길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4921777,126.8433946
휘트니스센터,헬스/휘트니스,서울특별시 중구 충무로1가 명동8나길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5612962,126.9832412
영파워헬스클럽,헬스/휘트니스,서울특별시 강남구 역삼동 논현로94길,스트레스 해소; 감정 자극,,,,,,,,,,,,
동방헬스,헬스/휘트니스,서울특별시 성북구 장위동 장위로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6137685,127.0517249
에너지플러스,헬스/휘트니스,서울특별시 강남구 청담동 선릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5231877,127.0391653
동방헬스센터,헬스/휘트니스,서울특별시 관악구 신림동 호암로26길,스트레스 해소; 감정 자극,,,,,,,,,,,,
진여성전용휘트니스,헬스/휘트니스,서울특별시 마포구 합정동 월드컵로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5494977,126.9132614
헬스아카데미,헬스/휘트니스,서울특별시 도봉구 방학동 방학로,스트레스 해소; 감정 자극,,,,,,,,,,,,
철인남녀헬스,헬스/휘트니스,서울특별시 서대문구 남가좌동 수색로,스트레스 해소; 감정 자극,,,,,,,,,,,,
신사헬스클럽,헬스/휘트니스,서울특별시 강남구 신사동 강남대로152길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5187492,127.0241275
그린헬스,헬스/휘트니스,서울특별시 중랑구 중화동 중랑역로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5943804,127.0771237
우진헬스클럽,헬스/휘트니스,서울특별시 종로구 종로6가 종로41길,스트레스 해소; 감정 자극,,,,,,,,,,,37.572777,127.0066709
가양헬스,헬스/휘트니스,서울특별시 강서구 가양동 양천로49길,스트레스 해소; 감정 자극,,,,,,,,,,,,
한남헬스,헬스/휘트니스,서울특별시 용산구 한남동 대사관로31길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5342019,127.0048434
동아헬스,헬스/휘트니스,서울특별시 성북구 하월곡동 동소문로,스트레스 해소; 감정 자극,,,,,,,,,,,,
동산헬스,헬스/휘트니스,서울특별시 동대문구 전농동 전농로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5767643,127.0576969
헬스클럽,헬스/휘트니스,서울특별시 강남구 논현동 강남대로122길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5090303,127.025855
무지개헬스클럽,헬스/휘트니스,서울특별시 마포구 성산동 월드컵북로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5690037,126.9045248
위너스헬스,헬스/휘트니스,서울특별시 광진구 구의동 자양로22길,스트레스 해소; 감정 자극,,,,,,,,,,,,
용마헬스클럽,헬스/휘트니스,서울특별시 중랑구 면목동 면목로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5816841,127.0886238
신흥남녀헬스,헬스/휘트니스,서울특별시 광진구 구의동 아차산로,스트레스 해소; 감정 자극,,,,,,,,,,,,
도림신협헬스,헬스/휘트니스,서울특별시 영등포구 신길동 신길로,스트레스 해소; 감정 자극,,,,,,,,,,,,
펌프헬스클럽,헬스/휘트니스,서울특별시 양천구 목동 목동중앙로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5357127,126.8704635
쌍호헬스클럽,헬스/휘트니스,서울특별시 마포구 망원동 월드컵로,스트레스 해소; 감정 자극,,,,,,,,,,,,
챠밍헬스클럽,헬스/휘트니스,서울특별시 성북구 동선동1가 동소문로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5935458,127.017058
종로헬스,헬스/휘트니스,서울특별시 종로구 관철동 삼일대로17길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5691738,126.9860324
창신헬스클럽,헬스/휘트니스,서울특별시 종로구 창신동 창신길,스트레스 해소; 감정 자극,,,,,,,,,,,,
라이프남여헬스,헬스/휘트니스,서울특별시 양천구 신월동 신월로,스트레스 해소; 감정 자극,,,,,,,,,,,,
고려헬스,헬스/휘트니스,서울특별시 동대문구 제기동 안암로24길,스트레스 해소; 감정 자극,,,,,,,,,,,37.588269,127.0359904
유진헬스크럽,헬스/휘트니스,서울특별시 동작구 대방동 등용로,스트레스 해소; 감정 자극,,,,,,,,,,,37.505551,126.9342135
그랜드헬스클럽,헬스/휘트니스,서울특별시 용산구 보광동 장문로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5267047,127.002788
스타헬스,헬스/휘트니스,서울특별시 동대문구 전농동 전농로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5767643,127.0576969
한양남여헬스,헬스/휘트니스,서울특별시 동대문구 청량리동 홍릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5834824,127.0441365
한양헬스,헬스/휘트니스,서울특별시 노원구 상계동 동일로217가길,스트레스 해소; 감정 자극,,,,,,,,,,,,
대도헬스클럽,헬스/휘트니스,서울특별시 중랑구 면목동 사가정로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5810816,127.0843842
자양헬스타운,헬스/휘트니스,서울특별시 광진구 자양동 자양로15길,스트레스 해소; 감정 자극,,,,,,,,,,,,
유성헬스크럽,헬스/휘트니스,서울특별시 강남구 논현동 봉은사로1길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5055742,127.0249179
코리아헬스,헬스/휘트니스,서울특별시 광진구 군자동 천호대로102길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5575292,127.0735504
바위헬스,헬스/휘트니스,서울특별시 양천구 신월동 월정로,스트레스 해소; 감정 자극,,,,,,,,,,,37.532924,126.8363283
파워헬스,헬스/휘트니스,서울특별시 도봉구 창동 마들로11길,스트레스 해소; 감정 자극,,,,,,,,,,,,
라인헬스클럽,헬스/휘트니스,서울특별시 노원구 상계동 노해로,스트레스 해소; 감정 자극,,,,,,,,,,,,
라인짐휘트니스,헬스/휘트니스,서울특별시 강북구 번동 한천로109길,스트레스 해소; 감정 자극,,,,,,,,,,,,
한미헬스피아,헬스/휘트니스,서울특별시 용산구 한남동 대사관로34길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5316672,127.0057043
성미헬스,헬스/휘트니스,서울특별시 마포구 망원동 월드컵로,스트레스 해소; 감정 자극,,,,,,,,,,,,
파워헬스클럽,헬스/휘트니스,서울특별시 서초구 서초동 서초중앙로6길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4861424,127.0173723
고덕헬스클럽,헬스/휘트니스,서울특별시 강동구 명일동 양재대로,스트레스 해소; 감정 자극,,,,,,,,,,,,
킹헬스토피아,헬스/휘트니스,서울특별시 송파구 방이동 백제고분로48길,스트레스 해소; 감정 자극,,,,,,,,,,,37.511167,127.114537
캘리포니아,헬스/휘트니스,서울특별시 강남구 청담동 선릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5231877,127.0391653
충암스포츠센터,스포츠센터,서울특별시 서대문구 남가좌동 명지대길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5830286,126.9233761
대성스포츠센터,스포츠센터,서울특별시 광진구 중곡동 용마산로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5633231,127.0869713
우창볼링센터,볼링장,서울특별시 동대문구 휘경동 망우로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5899957,127.0624325
신내중앙체육관,지역실내체육관,서울특별시 중랑구 신내동 용마산로129나길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
보스턴볼링,볼링장,서울특별시 동대문구 휘경동 회기로28길,스트레스 해소; 감정 자극,,,,,,,,,,,,
에이스볼링장,볼링장,서울특별시 구로구 개봉동 경서로,스트레스 해소; 감정 자극,,,,,,,,,,,,
길동볼링센터,볼링장,서울특별시 강동구 길동 양재대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5375025,127.1398729
한산체육관,지역실내체육관,서울특별시 강동구 둔촌동 명일로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5324351,127.1441069
전농체육관,지역실내체육관,서울특별시 동대문구 전농동 전농로23길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5788448,127.0534646
삼창수영장,일반수영장,서울특별시 노원구 중계동 한글비석로,에너지 회복; 안정감,,,,,,,,,,,,
현대체육관,지역실내체육관,서울특별시 은평구 구산동 서오릉로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6129309,126.9137875
현대태권도,지역실내체육관,서울특별시 영등포구 양평동3가 선유동2로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
전우체육관,지역실내체육관,서울특별시 노원구 상계동 한글비석로24길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6629079,127.0725669
제일체육관,지역실내체육관,서울특별시 중랑구 신내동 신내로7길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
마을종합체육관,지역실내체육관,서울특별시 강동구 성내동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5313695,127.1208518
양천구민체육관,지역실내체육관,서울특별시 양천구 신정동 목동동로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
그랜드볼링센터,볼링장,서울특별시 금천구 가산동 가산로9길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4766687,126.8906247
나토얀체육관,지역실내체육관,서울특별시 양천구 목동 목동중앙본로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
서울특별시교육청학생체육관,대형실내체육관,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5115211,127.0757714
구로볼링센터,볼링장,서울특별시 구로구 구로동 디지털로32나길,스트레스 해소; 감정 자극,,,,,,,,,,,,
구로구민생활체육관,지역실내체육관,서울특별시 구로구 구로동 새말로18길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
동문체육관,지역실내체육관,서울특별시 동대문구 장안동 장한로26다길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5671666,127.071135
혜성체육관,지역실내체육관,서울특별시 중랑구 망우동 용마산로99길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
건국체육관,지역실내체육관,서울특별시 동대문구 장안동 한천로40길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
세종볼링센터,볼링장,서울특별시 종로구 내수동 새문안로3길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5729873,126.9726494
종합체육관,지역실내체육관,서울특별시 성동구 금호동4가 독서당로46가길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5476621,127.0211345
KBS스포츠월드,지역실내체육관,서울특별시 강서구 화곡동 공항대로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
화랑체육관,지역실내체육관,서울특별시 동대문구 휘경동 전농로38길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
진리체육관,지역실내체육관,서울특별시 서대문구 남가좌동 명지대길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5830286,126.9233761
우성스포닉센터,스포츠센터,서울특별시 동작구 신대방동 여의대방로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4967762,126.9159857
태릉선수촌개선관,지역실내체육관,서울특별시 노원구 공릉동 화랑로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6317176,127.1005228
우정체육관,지역실내체육관,서울특별시 은평구 응암동 은평로10길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
태성체육관,지역실내체육관,서울특별시 성북구 석관동 돌곶이로14길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6092182,127.0621339
올림픽공원역도경기장,일반경기장,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
올림픽공원KSPODOME,일반경기장,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
올림픽공원올림픽수영장,일반경기장,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
곰두리체육센터,스포츠센터,서울특별시 송파구 오금동 동남로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5056449,127.1391853
올림픽공원SK올림픽핸드볼경기장,일반경기장,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
위너스볼링장,볼링장,서울특별시 금천구 독산동 시흥대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4669034,126.8978902
대청레포츠센터,스포츠센터,서울특별시 강남구 개포동 개포로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.489715,127.0695778
용성스포츠센터,스포츠센터,서울특별시 동대문구 전농동 사가정로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5747671,127.0536195
개운스포츠센터,스포츠센터,서울특별시 성북구 종암동 북악산로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5995928,127.0266999
신사스포츠센터,스포츠센터,서울특별시 서초구 잠원동 나루터로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5161333,127.0120671
동천빙상경기장,지역실내체육관,서울특별시 노원구 하계동 노원로18길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6438142,127.0734347
영헬스클럽,헬스/휘트니스,서울특별시 성동구 성수동2가 광나루로,스트레스 해소; 감정 자극,,,,,,,,,,,,
일흥스포타운,스포츠센터,서울특별시 서초구 서초동 명달로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
청학스포츠타운,스포츠센터,서울특별시 양천구 목동 오목로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
마곡배드민턴장,일반경기장,서울특별시 강서구 마곡동 양천로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
서대문체육관,스포츠센터,서울특별시 서대문구 홍은동 백련사길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
유니온휘트니스,헬스/휘트니스,서울특별시 동대문구 장안동 장한로,스트레스 해소; 감정 자극,,,,,,,,,,,,
크리스탈수영장,일반수영장,서울특별시 강남구 신사동 압구정로,에너지 회복; 안정감,,,,,,,,,,,37.5236257,127.0215285
잠실카트체험장,일반경기장,서울특별시 송파구 잠실동 ,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5122807,127.0855986
골드수영장,일반수영장,서울특별시 광진구 광장동 아차산로78길,에너지 회복; 안정감,,,,,,,,,,,37.5509773,127.1108714
싸이헬스,헬스/휘트니스,서울특별시 은평구 역촌동 서오릉로7길,스트레스 해소; 감정 자극,,,,,,,,,,,37.60662,126.9213722
로얄당구장,당구장,서울특별시 송파구 삼전동 삼학사로19길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5062041,127.0942154
힐스포파크,헬스/휘트니스,서울특별시 동대문구 답십리동 답십리로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5747327,127.0499421
성은헬스클럽,헬스/휘트니스,서울특별시 서대문구 북가좌동 증가로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5813203,126.9151431
밀레니엄골프클럽,실내골프/스크린골프,서울특별시 송파구 잠실동 올림픽로4길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
서울레포츠센터,스포츠센터,서울특별시 강동구 고덕동 고덕로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.556037,127.1455687
한경스포렉스,헬스/휘트니스,서울특별시 서초구 반포동 신반포로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5044399,126.9996177
르메이에르헬스,헬스/휘트니스,서울특별시 관악구 남현동 과천대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4644544,126.9881404
화인헬스,헬스/휘트니스,서울특별시 광진구 구의동 자양로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5482638,127.0888426
만영헬스,헬스/휘트니스,서울특별시 서대문구 홍은동 모래내로,스트레스 해소; 감정 자극,,,,,,,,,,,,
동우헬스,헬스/휘트니스,서울특별시 성동구 용답동 천호대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5718615,127.0440633
현대프라임스포츠센터,스포츠센터,서울특별시 광진구 구의동 광나루로56길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
우성남여헬스,헬스/휘트니스,서울특별시 노원구 공릉동 동일로197길,스트레스 해소; 감정 자극,,,,,,,,,,,,
영헬스센터,헬스/휘트니스,서울특별시 서대문구 북가좌동 응암로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5852314,126.915723
뉴금천휘트니스,헬스/휘트니스,서울특별시 금천구 시흥동 독산로54길,스트레스 해소; 감정 자극,,,,,,,,,,,,
대성휘트니스,헬스/휘트니스,서울특별시 광진구 중곡동 용마산로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5633231,127.0869713
대지스포츠,스포츠센터,서울특별시 서초구 서초동 서운로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
라이프포유,스포츠센터,서울특별시 노원구 공릉동 동일로180길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
목동스포츠센터,스포츠센터,서울특별시 양천구 목동 목동서로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5316107,126.8751281
현대스포츠클럽,스포츠센터,서울특별시 서초구 방배동 방배로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4783113,126.9997061
VIP휘트니스,헬스/휘트니스,서울특별시 마포구 동교동 월드컵북로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5567685,126.9196652
삼창스포츠센터,스포츠센터,서울특별시 노원구 중계동 한글비석로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
동진카운티스포츠센터,스포츠센터,서울특별시 영등포구 신길동 여의대방로61길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
뉴서울헬스클럽,헬스/휘트니스,서울특별시 동대문구 장안동 장한로5길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5650024,127.064404
장안헬스,헬스/휘트니스,서울특별시 성동구 금호동2가 무수막길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5508993,127.0231793
종로헬스클럽,헬스/휘트니스,서울특별시 종로구 숭인동 종로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5736453,127.0165769
올림픽공원스포츠센터,스포츠센터,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
건우헬스클럽,헬스/휘트니스,서울특별시 서대문구 남가좌동 증가로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5766818,126.9155933
스톤희트니스,헬스/휘트니스,서울특별시 송파구 잠실동 백제고분로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5142763,127.077649
스타디움볼링센터,볼링장,서울특별시 강남구 삼성동 봉은사로114길,스트레스 해소; 감정 자극,,,,,,,,,,,,
럭키볼링센터,볼링장,서울특별시 강북구 번동 한천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6315714,127.0400311
현대스포츠센터,스포츠센터,서울특별시 중랑구 신내동 용마산로129나길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
동서울헬스,헬스/휘트니스,서울특별시 강동구 암사동 올림픽로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5585235,127.1306295
성신볼링장,볼링장,서울특별시 성북구 동선동1가 보문로34길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5909355,127.0191774
로즈헬스클럽,헬스/휘트니스,서울특별시 송파구 오금동 마천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5073421,127.1289918
태화볼링센터,볼링장,서울특별시 마포구 서교동 와우산로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5564843,126.9309958
청남볼링센터,볼링장,서울특별시 서초구 방배동 동작대로,스트레스 해소; 감정 자극,,,,,,,,,,,,
비원볼링센터,볼링장,서울특별시 종로구 원서동 창덕궁1길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5792731,126.9888968
코끼리볼링장,볼링장,서울특별시 중구 주자동 퇴계로,스트레스 해소; 감정 자극,,,,,,,,,,,,
석촌볼링장,볼링장,서울특별시 송파구 석촌동 백제고분로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5025616,127.0991797
우성볼링센터,볼링장,서울특별시 광진구 자양동 뚝섬로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5352838,127.0684803
한화여의수영장,일반수영장,서울특별시 영등포구 여의도동 국제금융로,에너지 회복; 안정감,,,,,,,,,,,37.5255491,126.9274753
청학수영장,일반수영장,서울특별시 양천구 목동 오목로,에너지 회복; 안정감,,,,,,,,,,,,
유성수영장,일반수영장,서울특별시 강남구 신사동 압구정로,에너지 회복; 안정감,,,,,,,,,,,37.5236257,127.0215285
온천실내수영장,일반수영장,서울특별시 동대문구 신설동 한빛로,에너지 회복; 안정감,,,,,,,,,,,37.5780258,127.027523
한국헬스체육관,헬스/휘트니스,서울특별시 동대문구 용두동 무학로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5779746,127.0304297
쌍용스쿼시클럽,스포츠센터,서울특별시 강남구 논현동 논현로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5181326,127.0287585
무지개수영장,일반수영장,서울특별시 강서구 등촌동 공항대로41길,에너지 회복; 안정감,,,,,,,,,,,,
시그마헬스클럽,헬스/휘트니스,서울특별시 동작구 신대방동 보라매로5길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4909608,126.9228422
Q휘트니스클럽,헬스/휘트니스,서울특별시 동작구 사당동 동작대로29나길,스트레스 해소; 감정 자극,,,,,,,,,,,,
월슨스포츠클럽,헬스/휘트니스,서울특별시 구로구 구로동 구로중앙로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5010998,126.8818877
그랜드헬스,헬스/휘트니스,서울특별시 중랑구 신내동 봉화산로56길,스트레스 해소; 감정 자극,,,,,,,,,,,,
궁전헬스,헬스/휘트니스,서울특별시 구로구 신도림동 ,스트레스 해소; 감정 자극,,,,,,,,,,,37.50941,126.88285
아센휘트니스,헬스/휘트니스,서울특별시 동작구 흑석동 서달로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4989014,126.9597432
위너스헬스클럽,헬스/휘트니스,서울특별시 동대문구 이문동 한천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5953727,127.0681563
리버시티,수상스포츠,서울특별시 강남구 압구정동 압구정로11길,감정 자극; 스트레스 해소,,,,,,,,,,,37.5253133,127.0214362
삼성스포렉스,스포츠센터,서울특별시 동작구 상도동 양녕로30길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4992992,126.9449526
서울숲뚝섬승마장,승마장,서울특별시 성동구 성수동1가 서울숲2길,스트레스 해소; 감정 자극,,,,,,,,,,,,
잠실종합운동장잠실야구장,프로야구경기장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5115211,127.0757714
강북구민운동장웰빙스포츠센터,스포츠센터,서울특별시 강북구 번동 오현로31길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6306904,127.0380088
경기스포츠센터,스포츠센터,서울특별시 서대문구 충정로2가 경기대로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5624361,126.9618463
르와휘트니스,헬스/휘트니스,서울특별시 강남구 도곡동 언주로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4895722,127.0490511
이글골프아카데미,실내골프/스크린골프,서울특별시 도봉구 창동 덕릉로63가길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
준헬스클럽,헬스/휘트니스,서울특별시 강남구 개포동 선릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4792126,127.0647854
코리아볼링센터,볼링장,서울특별시 은평구 응암동 은평로,스트레스 해소; 감정 자극,,,,,,,,,,,,
헬스코리아클럽,헬스/휘트니스,서울특별시 중랑구 면목동 면목로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5816841,127.0886238
골든헬스클럽,헬스/휘트니스,서울특별시 서초구 방배동 방배중앙로27길,스트레스 해소; 감정 자극,,,,,,,,,,,,
서울디지털운동장,일반경기장,서울특별시 금천구 가산동 가산디지털2로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4820799,126.8781353
잠실종합운동장잠실실내수영장,일반수영장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 안정감,,,,,,,,,,,37.5115211,127.0757714
태릉국제사격장,사격장,서울특별시 노원구 공릉동 화랑로,감정 자극; 스트레스 해소,,,,,,,,,,,37.6317176,127.1005228
송파수영장,일반수영장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 안정감,,,,,,,,,,,37.5115211,127.0757714
YMCA서초수영장,일반수영장,서울특별시 서초구 반포동 사평대로,에너지 회복; 안정감,,,,,,,,,,,37.5014683,127.0018479
관악구립운동장,일반경기장,서울특별시 관악구 신림동 ,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4868283,126.9282666
반포공설운동장,공설/시민운동장,서울특별시 서초구 반포동 신반포로16길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4998032,126.9967101
잠실종합운동장,종합운동장컴플렉스,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5115211,127.0757714
목동종합운동장,종합운동장컴플렉스,서울특별시 양천구 목동 안양천로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
서울월드컵경기장,월드컵경기장,서울특별시 마포구 성산동 월드컵로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5664374,126.8963377
올림픽공원벨로드롬,주/보조경기장,서울특별시 송파구 방이동 올림픽로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
성동구민종합체육센터,지역체육센터,서울특별시 성동구 성수동1가 왕십리로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5397618,127.04374
관악구민종합체육센터,지역체육센터,서울특별시 관악구 봉천동 낙성대로3길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
동대문구체육관,지역실내체육관,서울특별시 동대문구 답십리동 답십리로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5747327,127.0499421
영등포제1스포츠센터,지역체육센터,서울특별시 영등포구 신길동 신풍로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
광진구민체육센터,지역체육센터,서울특별시 광진구 광장동 구천면로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5466968,127.1062895
성북종합레포츠타운,지역체육센터,서울특별시 성북구 석관동 한천로58길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6100056,127.0703623
중랑구민체육센터,지역체육센터,서울특별시 중랑구 묵동 신내로15길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
노원체육센터,지역체육센터,서울특별시 노원구 중계동 노원로22길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
금천구민문화체육센터,지역체육센터,서울특별시 금천구 독산동 독산로54길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4711591,126.9066107
올림픽체육센터,지역체육센터,서울특별시 강서구 등촌동 화곡로65길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
